loinc_num;copra_id;loinc_long_common_name;copra_name;accuracy;is_match;id
14146-5;108510;Somatotropin [Masse/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;195
27432-4;108510;Glucose [Masse/Volumen] in Serum oder Plasma --8. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;196
40150-5;108510;Glucose [Mol/Volumen] in Serum oder Plasma --15 Minuten vor XXX Stimulation;Atmung_Stimulation;76;Nein;197
25686-7;108510;Insulin [Mol/Volumen] in Serum oder Plasma --11. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;198
51501-5;108510;Estradiol (E2) [Masse/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;199
57362-6;108510;Lactat [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;200
39984-0;108510;Creatinin [Masse/Volumen] in Urin --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;201
25792-3;108510;Thyroxin (T4) frei [Mol/Volumen] in Serum oder Plasma --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;202
12947-8;108510;Thyreotropin [Einheiten/Volumen] in Serum oder Plasma --8. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;203
50002-5;108510;Wasserstoff/Ausatemluft [Volumenfraktion] in Exhalat --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;204
12817-3;108510;Progesteron [Masse/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;205
54393-4;108510;Glucose [Mol/Volumen] in Serum oder Plasma --10. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;206
25665-1;108510;Glucose [Mol/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;207
25569-5;108510;C-Peptid [Mol/Volumen] in Serum oder Plasma --11. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;208
17486-2;108510;Progesteron [Masse/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;209
32326-1;108510;Lutropin [Einheiten/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;210
25679-2;108510;Glucose [Mol/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;211
27883-8;108510;Lutropin [Einheiten/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;212
40083-8;108510;Calcium [Masse/Volumen] in Serum oder Plasma --1 Tag nach XXX Stimulation;Atmung_Stimulation;76;Nein;213
25656-0;108510;Gastrin [Mol/Volumen] in Serum oder Plasma --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;214
25575-2;108510;C-Peptid [Mol/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;215
16906-0;108510;Glucose [Nachweis] in Urin --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;216
25690-9;108510;Insulin [Mol/Volumen] in Serum oder Plasma --15. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;217
17484-7;108510;Progesteron [Masse/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;218
56578-8;108510;Aldosteron [Masse/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;219
25760-0;108510;Insulin-ähnlicher Wachstumsfaktor [Mol/Volumen] in Serum oder Plasma --12. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;220
12718-3;108510;17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;221
51497-6;108510;Estradiol (E2) [Masse/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;222
56593-7;108510;Follitropin [Einheiten/Volumen] in Serum oder Plasma --3 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;223
12831-4;108510;Prolaktin [Masse/Volumen] in Serum oder Plasma --10. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;224
57364-2;108510;Lactat [Masse/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;225
33819-4;108510;Insulin [Einheiten/Volumen] in Serum oder Plasma --9. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;226
12757-1;108510;Insulin [Masse/Volumen] in Serum oder Plasma --30 Minuten vor XXX Stimulation;Atmung_Stimulation;76;Nein;227
57668-6;108510;Insulin-ähnlicher Wachstumsfaktor Bindungsprotein 3 [Masse/Volumen] in Serum oder Plasma --10 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;228
40129-9;108510;Creatinin [Mol/Volumen] in Urin --vor XXX Stimulation;Atmung_Stimulation;76;Nein;229
40151-3;108510;Glucose [Mol/Volumen] in Serum oder Plasma --10 Minuten vor XXX Stimulation;Atmung_Stimulation;76;Nein;230
39564-0;108510;Corticotropin [Masse/Volumen] in Plasma --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;231
50721-0;108510;11-Desoxycortisol [Masse/Volumen] in Serum oder Plasma --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;232
12639-1;108510;Glucose [Masse/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;233
12934-6;108510;Thyreotropin [Einheiten/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;234
12462-8;108510;Corticotropin [Masse/Volumen] in Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;235
47181-3;108510;Progesteron [Mol/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;236
25943-2;108510;Lutropin [Einheiten/Volumen] in Serum oder Plasma mit 1. International Reference Preparation --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;237
29396-9;108510;Gastrin [Masse/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;238
12945-2;108510;Thyreotropin [Einheiten/Volumen] in Serum oder Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;239
18219-6;108510;Adrenalin [Masse/Volumen] in Urin --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;240
25736-0;108510;Prolaktin [Masse/Volumen] in Serum oder Plasma --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;241
51492-7;108510;Cortisol [Masse/Volumen] in Speichel --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;242
39980-8;108510;Creatinin [Masse/Volumen] in Urin --1 Stunde vor XXX Stimulation;Atmung_Stimulation;76;Nein;243
18351-7;108510;11-Desoxycortisol [Masse/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;244
12744-9;108510;Insulin [Masse/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;245
12463-6;108510;Corticotropin [Masse/Volumen] in Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;246
16666-0;108510;Corticotropin [Masse/Volumen] in Plasma --9. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;247
56605-9;108510;11-Desoxycorticosteron [Masse/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;248
12637-5;108510;Glucose [Masse/Volumen] in Peritonealdialysat --8. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;249
49009-4;108510;Noradrenalin [Mol/Volumen] in Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;250
51680-7;108510;17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;251
56522-6;108510;17-Hydroxypregnenolon [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;252
27828-3;108510;Insulin [Einheiten/Volumen] in Serum oder Plasma --3 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;253
12716-7;108510;17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;254
47172-2;108510;Noradrenalin [Mol/Volumen] in Urin --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;255
47923-8;108510;Somatotropin [Einheiten/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;256
12654-0;108510;Glucose [Masse/Volumen] in Serum oder Plasma --10 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;257
16109-1;108510;Prolaktin [Masse/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;258
25574-5;108510;C-Peptid [Mol/Volumen] in Serum oder Plasma --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;259
12982-5;108510;Vasopressin [Masse/Volumen] in Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;260
16656-1;108510;Corticotropin [Masse/Volumen] in Plasma mit Radioimmunoassay --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;261
57533-2;108510;17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma --10. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;262
48786-8;108510;Renin [Enzymaktivität/Volumen] in Plasma --30 Minuten vor XXX Stimulation;Atmung_Stimulation;76;Nein;263
16157-0;108510;Gastrin [Masse/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;264
12521-1;108510;Katecholamine [Masse/Volumen] in Urin --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;265
19242-7;108510;Corticotropin [Masse/Volumen] in Plasma --nach XXX Stimulation;Atmung_Stimulation;76;Nein;266
27837-4;108510;Somatotropin [Masse/Volumen] in Serum oder Plasma --13. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;267
40250-3;108510;Creatinin [Masse/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;268
32311-3;108510;Cortisol [Mol/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;269
12826-4;108510;Prolaktin [Masse/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;270
12459-4;108510;Corticotropin [Masse/Volumen] in Plasma --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;271
16892-2;108510;Gastrin [Masse/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;272
25668-5;108510;Glucose [Mol/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;273
56613-3;108510;11-Desoxycorticosteron [Masse/Volumen] in Serum oder Plasma --2,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;274
40101-8;108510;aPTT in thrombozytenarmem Plasma mit Gerinnungstest --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;275
54398-3;108510;Glucose [Mol/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;276
25808-7;108510;Trijodthyronin (T3) frei [Mol/Volumen] in Serum oder Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;277
25646-1;108510;Follitropin [Einheiten/Volumen] in Serum oder Plasma mit 2. International Reference Preparation --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;278
25794-9;108510;Thyroxin (T4) frei [Mol/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;279
39981-6;108510;Creatinin [Masse/Volumen] in Urin --30 Minuten vor XXX Stimulation;Atmung_Stimulation;76;Nein;280
13426-2;108510;Noradrenalin [Masse/Volumen] in Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;281
13427-0;108510;Noradrenalin [Masse/Volumen] in Plasma --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;282
49332-0;108510;Vasopressin [Masse/Volumen] in Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;283
16153-9;108510;Gastrin [Masse/Volumen] in Serum oder Plasma --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;284
56591-1;108510;Dehydroepiandrosteron-Sulfat (DHEA-S) [Masse/Volumen] in Serum oder Plasma --3 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;285
12795-1;108510;Oxalat [Masse/Volumen] in Urin --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;286
25768-3;108510;Insulin-ähnlicher Wachstumsfaktor [Mol/Volumen] in Serum oder Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;287
57365-9;108510;Lactat [Masse/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;288
33816-0;108510;Insulin [Einheiten/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;289
25798-0;108510;Thyroxin (T4) frei [Mol/Volumen] in Serum oder Plasma --9. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;290
40263-6;108510;Glucose [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;291
50717-8;108510;11-Desoxycortisol [Masse/Volumen] in Serum oder Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;292
27989-3;108510;Thyroxin (T4) frei [Einheiten/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;293
27867-1;108510;Insulin [Einheiten/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;294
40051-5;108510;Albumin [Masse/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;295
16160-4;108510;Gastrin [Masse/Volumen] in Serum oder Plasma --10. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;296
12460-2;108510;Corticotropin [Masse/Volumen] in Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;297
12948-6;108510;Thyreotropin [Einheiten/Volumen] in Serum oder Plasma --9. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;298
48340-4;108510;17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;299
41608-1;108510;Prolaktin [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;300
25671-9;108510;Glucose [Mol/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;301
13432-0;108510;Dopamin [Masse/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;302
57588-6;108510;Aldosteron [Masse/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;303
12922-1;108510;Testosteron [Masse/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;304
27850-7;108510;Somatotropin [Masse/Volumen] in Serum oder Plasma --10 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;305
33817-8;108510;Insulin [Einheiten/Volumen] in Serum oder Plasma --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;306
13038-5;108510;C-Peptid [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;307
13429-6;108510;Noradrenalin [Masse/Volumen] in Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;308
27881-2;108510;Somatotropin [Masse/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;309
47152-4;108510;Adrenalin [Mol/Volumen] in Urin --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;310
12791-0;108510;Oxalat [Masse/Volumen] in Urin --3. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;311
40155-4;108510;Glucose [Mol/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;312
54498-1;108510;Glucose [Mol/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;313
33847-5;108510;Parathormon.intakt [Mol/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;314
16519-1;108510;Calcium [Mol/Volumen] in Serum oder Plasma --10 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;315
25580-2;108510;C-Peptid [Mol/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;316
12956-9;108510;Trijodthyronin (T3) [Masse/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;317
12794-4;108510;Oxalat [Masse/Volumen] in Urin --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;318
47927-9;108510;Somatotropin [Einheiten/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;319
25649-5;108510;Follitropin [Einheiten/Volumen] in Serum oder Plasma mit 2. International Reference Preparation --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;320
27880-4;108510;Follitropin [Einheiten/Volumen] in Serum oder Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;321
40110-9;108510;aPTT in thrombozytenarmem Plasma mit Gerinnungstest --1 Tag nach XXX Stimulation;Atmung_Stimulation;76;Nein;322
47198-7;108510;Vasopressin [Masse/Volumen] in Plasma --1. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;323
16561-3;108510;Katecholamine [Masse/Volumen] in Plasma --6. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;324
26013-3;108510;17-Hydroxycorticosteroide [Mol/Zeit] in 24-Stunden-Urin --2 Tage nach XXX Stimulation;Atmung_Stimulation;76;Nein;325
16659-5;108510;Corticotropin [Masse/Volumen] in Plasma mit Radioimmunoassay --2,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;326
40809-6;108510;11-Desoxycortisol [Masse/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;327
50615-4;108510;Wasserstoff/Ausatemluft [Volumenfraktion] in Exhalat --5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;328
38425-5;108510;C-Peptid [Mol/Volumen] in Serum oder Plasma --2,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;329
25508-3;108510;Progesteron [Mol/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;330
33811-1;108510;Insulin [Einheiten/Volumen] in Serum oder Plasma --12. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;331
25657-8;108510;Gastrin [Mol/Volumen] in Serum oder Plasma --4. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;332
56494-8;108510;Lutropin [Einheiten/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;333
51500-7;108510;Estradiol (E2) [Masse/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;334
51490-1;108510;Cortisol [Masse/Volumen] in Speichel --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;335
12526-0;108510;Noradrenalin [Masse/Volumen] in Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;336
40252-9;108510;Creatinin [Masse/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;337
12625-0;108510;Glucose [Masse/Volumen] in Serum oder Plasma --13. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;338
17241-1;108510;Prolaktin [Masse/Volumen] in Serum oder Plasma --3 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;339
40161-2;108510;Glucose [Mol/Volumen] in Serum oder Plasma --2,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;340
40112-5;108510;Creatinin [Mol/Volumen] in Serum oder Plasma --vor XXX Stimulation;Atmung_Stimulation;76;Nein;341
56523-4;108510;Insulin-ähnlicher Wachstumsfaktor I [Masse/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation;Atmung_Stimulation;76;Nein;342
27890-3;108510;Somatotropin [Masse/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation;Atmung_Stimulation;76;Nein;343
21279-5;108510;Follitropin [Einheiten/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;344
27946-3;108510;Lactat [Masse/Volumen] in Blut --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;345
21276-1;108510;Follitropin [Einheiten/Volumen] in Serum oder Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;346
13041-9;108510;C-Peptid [Masse/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation;Atmung_Stimulation;76;Nein;347
47157-3;108510;Noradrenalin [Mol/Volumen] in Plasma --1 Stunde nach XXX Stimulation;Atmung_Stimulation;76;Nein;348
