loinc_num;copra_id;loinc_shortname;copra_name;accuracy;is_match;id
49765-1;107935;Calcium Bld-mCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1125
51610-4;107935;Calcium 12h Ur-sRate;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1126
5278-7;107935;P falciparum Ab Ser-aCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;60;Nein;1127
53502-1;107935;Calcium Spec-sCnt;P_ADVOS_MS_ADVOS_Calcium_preFilter;60;Nein;1128
8310-5;107949;Body temperature;P_ADVOS_VO_ADVOS_Systemtemperatur;63;Nein;1129
14415-4;107956;Calcium Amn-sCnc;P_ADVOS_VO_CalciumLoesung;61;Nein;1130
1996-8;107956;Calcium Bld-sCnc;P_ADVOS_VO_CalciumLoesung;61;Nein;1131
14903-9;107960;Folate Bld-Imp;P_ADVOS_VO_Filter;62;Nein;1132
8302-2;103595;Body height;Patient_Besonderheit;61;Nein;1134
5883-4;101449;Virus Bld Cult;Patient_Blutverlusst;62;Nein;1135
59574-4;101473;BMI Prctl;Patient_BMI;100;Nein;1137
11556-8;117154;pO2 Bld;Patient_SpO2_l;77;Nein;1139
11557-6;117154;pCO2 Bld;Patient_SpO2_l;71;Nein;1140
14003-8;117154;pCO2 BldCo;Patient_SpO2_l;62;Nein;1141
14864-3;117154;pO2 BldCo;Patient_SpO2_l;67;Nein;1142
19211-2;117154;pO2 BldMV;Patient_SpO2_l;67;Nein;1143
19212-0;117154;pCO2 BldMV;Patient_SpO2_l;62;Nein;1144
19224-5;117154;SaO2 % BldMV;Patient_SpO2_l;62;Nein;1145
2019-8;117154;pCO2 BldA;Patient_SpO2_l;67;Nein;1146
2020-6;117154;pCO2 BldC;Patient_SpO2_l;67;Nein;1147
2021-4;117154;pCO2 BldV;Patient_SpO2_l;67;Nein;1148
5969-1;102050;PAP PPP IA-mCnc;PAP;100;Ja;1133
29463-7;6;Weight;Patient_Gewicht;62;Ja;1138
20564-1;117154;SaO2 % Bld;Patient_SpO2_l;71;Nein;1149
2703-7;117154;pO2 BldA;Patient_SpO2_l;71;Nein;1150
2704-5;117154;pO2 BldC;Patient_SpO2_l;71;Nein;1151
2705-2;117154;pO2 BldV;Patient_SpO2_l;71;Nein;1152
2708-6;117154;SaO2 % BldA;Patient_SpO2_l;67;Nein;1153
2709-4;117154;SaO2 % BldC;Patient_SpO2_l;67;Nein;1154
2711-0;117154;SaO2 % BldV;Patient_SpO2_l;67;Nein;1155
28649-2;117154;pO2 BldCoV;Patient_SpO2_l;62;Nein;1156
3148-4;117154;pO2 Gas;Patient_SpO2_l;62;Nein;1157
3148-4;117151;pO2 Gas;Patient_SpO2po;62;Nein;1158
3148-4;117152;pO2 Gas;Patient_SpO2pr;62;Nein;1159
32306-3;117152;pCO2 Ur;Patient_SpO2pr;62;Nein;1160
2022-2;117153;pCO2 CSF;Patient_SpO2r;62;Nein;1161
3148-4;117153;pO2 Gas;Patient_SpO2r;67;Nein;1162
32306-3;117153;pCO2 Ur;Patient_SpO2r;67;Nein;1163
2749-0;110832;pH Gast;P_Beatmung_Atemgas;62;Nein;1164
3148-4;110832;pO2 Gas;P_Beatmung_Atemgas;62;Nein;1165
53653-2;110833;pH Bifl;P_Beatmung_ES_3100A_BiasFlow;71;Nein;1166
11187-2;110834;P frequentans IgE Qn;P_Beatmung_ES_3100A_Frequenz;60;Nein;1167
96823-0;110835;Respiration Score SOFA;P_Beatmung_ES_3100A_Inspirationszeit;60;Nein;1168
14658-9;108011;CA Titr SerPl;P_Beatmung_ES_C3_Backup_Ti;60;Nein;1169
87925-4;108011;RPR CSF-Titr;P_Beatmung_ES_C3_Backup_Ti;63;Nein;1170
13086-4;108010;C3 NeF SerPl-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1171
15164-7;108010;C3 Snv-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1172
38387-7;108010;C3 NeF SerPl Ql;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1173
38388-5;108010;C3 SerPl Ql;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1174
43575-0;108010;C3 Pcar-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1175
43578-4;108010;C3 Prt-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1176
43579-2;108010;C3 Plr-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1177
4485-9;108010;C3 SerPl-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1178
6801-5;108010;C3 Fld-mCnc;P_Beatmung_ES_C3_Backup_Vt;67;Nein;1179
44796-1;107976;C bot Tox Spec;P_Beatmung_ES_C3_Body_Wt;62;Nein;1180
46417-2;107976;PT BldC;P_Beatmung_ES_C3_Body_Wt;63;Nein;1181
33913-5;107997;pH BldC Fetus;P_Beatmung_ES_C3_ETS;67;Nein;1182
13226-6;107988;CMV IgM CSF-aCnc;P_Beatmung_ES_C3_F_CMV;62;Nein;1183
22243-0;107988;CMV IgG CSF-aCnc;P_Beatmung_ES_C3_F_CMV;62;Nein;1184
5122-7;107988;CMV Ab SerPl IF-aCnc;P_Beatmung_ES_C3_F_CMV;60;Nein;1185
5838-8;107988;CMV Spec Ql Cult;P_Beatmung_ES_C3_F_CMV;62;Nein;1186
3151-8;107998;Inhaled O2 flow rate;P_Beatmung_ES_C3_Flow;62;Nein;1187
38388-5;107998;C3 SerPl Ql;P_Beatmung_ES_C3_Flow;60;Nein;1188
6801-5;107998;C3 Fld-mCnc;P_Beatmung_ES_C3_Flow;60;Nein;1189
38388-5;110826;C3 SerPl Ql;P_Beatmung_ES_C3_Freq;60;Nein;1190
34105-7;107989;Hosp D/C sum;P_Beatmung_ES_C3_F_SIMV;61;Nein;1191
2839-9;107975;Progest SerPl-mCnc;P_Beatmung_ES_C3_Groesse;60;Nein;1192
38388-5;108002;C3 SerPl Ql;P_Beatmung_ES_C3_HLI;63;Nein;1193
13086-4;110828;C3 NeF SerPl-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1194
15164-7;110828;C3 Snv-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1195
38387-7;110828;C3 NeF SerPl Ql;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1196
38388-5;110828;C3 SerPl Ql;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1197
43575-0;110828;C3 Pcar-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1198
43578-4;110828;C3 Prt-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1199
43579-2;110828;C3 Plr-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1200
4485-9;110828;C3 SerPl-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1201
6801-5;110828;C3 Fld-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis;67;Nein;1202
13086-4;110831;C3 NeF SerPl-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1203
15164-7;110831;C3 Snv-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1204
38387-7;110831;C3 NeF SerPl Ql;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1205
38388-5;110831;C3 SerPl Ql;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1206
43575-0;110831;C3 Pcar-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1207
43578-4;110831;C3 Prt-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1208
43579-2;110831;C3 Plr-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1209
4485-9;110831;C3 SerPl-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1210
6801-5;110831;C3 Fld-mCnc;P_Beatmung_ES_C3_IEVerhaeltnis_Backup;67;Nein;1211
25527-3;108000;Silver SerPl-sCnc;P_Beatmung_ES_C3_passiver_Patient;60;Nein;1212
5734-9;108000;Silver SerPl-mCnc;P_Beatmung_ES_C3_passiver_Patient;60;Nein;1213
49010-2;110820;PA ADP PRP-aCnc;P_Beatmung_ES_C3_PEEP_CPAP;62;Nein;1214
5969-1;110820;PAP PPP IA-mCnc;P_Beatmung_ES_C3_PEEP_CPAP;62;Nein;1215
49010-2;107981;PA ADP PRP-aCnc;P_Beatmung_ES_C3_PEEP_CPAP_Ptief;62;Nein;1216
5969-1;107981;PAP PPP IA-mCnc;P_Beatmung_ES_C3_PEEP_CPAP_Ptief;62;Nein;1217
12186-3;107987;COP Plas;P_Beatmung_ES_C3_Plateau;60;Nein;1218
13086-4;107992;C3 NeF SerPl-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1219
15164-7;107992;C3 Snv-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1220
38387-7;107992;C3 NeF SerPl Ql;P_Beatmung_ES_C3_Ptief;67;Nein;1221
38388-5;107992;C3 SerPl Ql;P_Beatmung_ES_C3_Ptief;67;Nein;1222
43575-0;107992;C3 Pcar-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1223
43578-4;107992;C3 Prt-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1224
43579-2;107992;C3 Plr-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1225
4485-9;107992;C3 SerPl-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1226
6801-5;107992;C3 Fld-mCnc;P_Beatmung_ES_C3_Ptief;67;Nein;1227
4671-4;110897;Prot C Plas-mCnc;P_Beatmung_ES_C3_SBT_Support_min;61;Nein;1228
426-7;110899;PZA Titr SBT;P_Beatmung_ES_C3_SBT_Zeitraum_bevor;62;Nein;1229
426-7;110900;PZA Titr SBT;P_Beatmung_ES_C3_SBT_Zeitraum_nach;62;Nein;1230
40958-1;110890;C parvum Stl;P_Beatmung_ES_C3_SHT;60;Nein;1231
53645-8;110890;PV Stl Cult;P_Beatmung_ES_C3_SHT;63;Nein;1232
56483-1;110890;PBG Stl-mCnt;P_Beatmung_ES_C3_SHT;60;Nein;1233
8167-9;107990;THC Mec Ql;P_Beatmung_ES_C3_Thoch;60;Nein;1234
14658-9;107991;CA Titr SerPl;P_Beatmung_ES_C3_Ti;60;Nein;1235
87925-4;107991;RPR CSF-Titr;P_Beatmung_ES_C3_Ti;63;Nein;1236
13086-4;107985;C3 NeF SerPl-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1237
15164-7;107985;C3 Snv-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1238
38387-7;107985;C3 NeF SerPl Ql;P_Beatmung_ES_C3_Vt;67;Nein;1239
38388-5;107985;C3 SerPl Ql;P_Beatmung_ES_C3_Vt;67;Nein;1240
43575-0;107985;C3 Pcar-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1241
43578-4;107985;C3 Prt-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1242
43579-2;107985;C3 Plr-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1243
4485-9;107985;C3 SerPl-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1244
6801-5;107985;C3 Fld-mCnc;P_Beatmung_ES_C3_Vt;67;Nein;1245
2743-3;110939;pH Amn;P_Beatmung_ES_NO;60;Nein;1246
91120-6;110939;AT III PPP Chromo.no added heparin;P_Beatmung_ES_NO;67;Nein;1247
15923-6;110863;P frequentans IgE RAST Ql;P_Beatmung_ES_RTX_Frequenz;62;Nein;1248
2756-5;110857;pH Ur;P_Beatmung_ES_RTX_IE;60;Nein;1249
17443-3;110860;PPA Ur-mCnc;P_Beatmung_ES_RTX_MinBackup;60;Nein;1250
24446-7;110860;PBG Ur-mCnc;P_Beatmung_ES_RTX_MinBackup;60;Nein;1251
34611-4;110860;PSA Ur-mCnc;P_Beatmung_ES_RTX_MinBackup;60;Nein;1252
3937-0;110860;PCP Ur-mCnc;P_Beatmung_ES_RTX_MinBackup;60;Nein;1253
43578-4;110860;C3 Prt-mCnc;P_Beatmung_ES_RTX_MinBackup;60;Nein;1254
59574-4;110860;BMI Prctl;P_Beatmung_ES_RTX_MinBackup;67;Nein;1255
48584-7;110854;NM ExG GE time p 100mg Na octanoate PO;P_Beatmung_ES_RTX_Time;75;Nein;1256
48585-4;110854;NM ExG GE time p 100mg Na acetate PO;P_Beatmung_ES_RTX_Time;75;Nein;1257
5902-2;110854;Prothrombin time;P_Beatmung_ES_RTX_Time;62;Nein;1258
11208-6;108723;ANF Plas-mCnc;P_Beatmung_MS_AnaConDa_AF;60;Nein;1259
2743-3;108723;pH Amn;P_Beatmung_MS_AnaConDa_AF;62;Nein;1260
49762-8;108723;AFP Plr-mCnc;P_Beatmung_MS_AnaConDa_AF;63;Nein;1261
38253-1;108724;CO2 Spec-sCnc;P_Beatmung_MS_AnaConDa_etCo2;61;Nein;1262
19194-0;110937;NSE Plr-aCnc;P_Beatmung_MS_AnaConDa_MAC;60;Nein;1263
26714-6;110937;PPA Mec-mCnt;P_Beatmung_MS_AnaConDa_MAC;60;Nein;1264
38476-8;110937;MIS SerPl-mCnc;P_Beatmung_MS_AnaConDa_MAC;64;Nein;1265
43575-0;108028;C3 Pcar-mCnc;P_Beatmung_MS_C3_AutoPeep;63;Nein;1266
43578-4;108028;C3 Prt-mCnc;P_Beatmung_MS_C3_AutoPeep;67;Nein;1267
43579-2;108028;C3 Plr-mCnc;P_Beatmung_MS_C3_AutoPeep;67;Nein;1268
4485-9;108028;C3 SerPl-mCnc;P_Beatmung_MS_C3_AutoPeep;60;Nein;1269
33863-2;108036;Cystatin C SerPl-mCnc;P_Beatmung_MS_C3_Cstat;65;Nein;1270
43575-0;108031;C3 Pcar-mCnc;P_Beatmung_MS_C3_IEVerhaeltnis;63;Nein;1271
43578-4;108031;C3 Prt-mCnc;P_Beatmung_MS_C3_IEVerhaeltnis;67;Nein;1272
43579-2;108031;C3 Plr-mCnc;P_Beatmung_MS_C3_IEVerhaeltnis;67;Nein;1273
4485-9;108031;C3 SerPl-mCnc;P_Beatmung_MS_C3_IEVerhaeltnis;60;Nein;1274
2022-2;108021;pCO2 CSF;P_Beatmung_MS_C3_petCO2;64;Nein;1275
43578-4;108037;C3 Prt-mCnc;P_Beatmung_MS_C3_PTP;64;Nein;1276
38436-2;108034;CC Spec #/mass VC;P_Beatmung_MS_C3_RCexsp;64;Nein;1277
43575-0;108034;C3 Pcar-mCnc;P_Beatmung_MS_C3_RCexsp;64;Nein;1278
43578-4;108034;C3 Prt-mCnc;P_Beatmung_MS_C3_RCexsp;67;Nein;1279
43579-2;108034;C3 Plr-mCnc;P_Beatmung_MS_C3_RCexsp;67;Nein;1280
564-5;108034;CC Spec VC;P_Beatmung_MS_C3_RCexsp;60;Nein;1281
43575-0;108039;C3 Pcar-mCnc;P_Beatmung_MS_C3_RSB;61;Nein;1282
43578-4;108039;C3 Prt-mCnc;P_Beatmung_MS_C3_RSB;64;Nein;1283
43579-2;108039;C3 Plr-mCnc;P_Beatmung_MS_C3_RSB;64;Nein;1284
43578-4;108029;C3 Prt-mCnc;P_Beatmung_MS_C3_TE;67;Nein;1285
14658-9;108030;CA Titr SerPl;P_Beatmung_MS_C3_TI;61;Nein;1286
32787-4;108030;p-ANCA Titr Ser;P_Beatmung_MS_C3_TI;64;Nein;1287
43578-4;108030;C3 Prt-mCnc;P_Beatmung_MS_C3_TI;67;Nein;1288
87925-4;108030;RPR CSF-Titr;P_Beatmung_MS_C3_TI;64;Nein;1289
2022-2;108020;pCO2 CSF;P_Beatmung_MS_C3_VCO2;70;Nein;1290
38436-2;108020;CC Spec #/mass VC;P_Beatmung_MS_C3_VCO2;67;Nein;1291
564-5;108020;CC Spec VC;P_Beatmung_MS_C3_VCO2;64;Nein;1292
38436-2;108014;CC Spec #/mass VC;P_Beatmung_MS_C3_VTE;62;Nein;1293
43578-4;108014;C3 Prt-mCnc;P_Beatmung_MS_C3_VTE;64;Nein;1294
32787-4;108015;p-ANCA Titr Ser;P_Beatmung_MS_C3_VTi;62;Nein;1295
38436-2;108015;CC Spec #/mass VC;P_Beatmung_MS_C3_VTi;62;Nein;1296
43578-4;108015;C3 Prt-mCnc;P_Beatmung_MS_C3_VTi;64;Nein;1297
87925-4;108015;RPR CSF-Titr;P_Beatmung_MS_C3_VTi;61;Nein;1298
32162-0;108738;Cells # Plr Manual;P_Celestangabe;60;Nein;1299
32163-8;108738;Cells # Prt Manual;P_Celestangabe;60;Nein;1300
12186-3;102040;COP Plas;p-CO;67;Nein;1301
14864-3;102040;pO2 BldCo;p-CO;62;Nein;1302
14873-4;102040;pH BldCo;p-CO;67;Nein;1303
28646-8;102040;pH BldCoA;p-CO;62;Nein;1304
28647-6;102040;pH BldCoV;p-CO;62;Nein;1305
47283-7;102040;PMV BldCo;p-CO;62;Nein;1306
48159-8;102040;HCV Ab s/co SerPl IA;p-CO;67;Nein;1307
51656-7;102040;HCV Ab s/co Fld;p-CO;67;Nein;1308
55601-9;102040;Cyto Pcar;p-CO;62;Nein;1309
14515-1;108720;P jiroveci Ag CSF Ql IF;P_CSF_Doku_Balken;67;Nein;1310
26454-9;108720;RBC # CSF;P_CSF_Doku_Balken;60;Nein;1311
26465-5;108720;WBC # CSF;P_CSF_Doku_Balken;60;Nein;1312
60023-9;108720;LDH CSF P to L-cCnc;P_CSF_Doku_Balken;67;Nein;1313
60024-7;108720;LDH CSF L to P-cCnc;P_CSF_Doku_Balken;67;Nein;1314
26454-9;108719;RBC # CSF;P_CSF_ES_LiquoGuard_Pset;60;Nein;1315
26465-5;108719;WBC # CSF;P_CSF_ES_LiquoGuard_Pset;60;Nein;1316
26454-9;110941;RBC # CSF;P_CSF_ES_LiquoGuard_Vset;60;Nein;1317
26465-5;110941;WBC # CSF;P_CSF_ES_LiquoGuard_Vset;60;Nein;1318
14339-6;108718;IgG MFr CSF;P_CSF_MS_LiqouGuard_ICP;61;Nein;1319
26454-9;108718;RBC # CSF;P_CSF_MS_LiqouGuard_ICP;60;Nein;1320
26465-5;108718;WBC # CSF;P_CSF_MS_LiqouGuard_ICP;60;Nein;1321
29805-9;108718;POWV IgM CSF Ql IF;P_CSF_MS_LiqouGuard_ICP;60;Nein;1322
39011-2;108718;MuV IgG CSF Ql;P_CSF_MS_LiqouGuard_ICP;62;Nein;1323
41131-4;108718;MuV IgM CSF Ql;P_CSF_MS_LiqouGuard_ICP;62;Nein;1324
42206-3;108718;IgA CSF/SerPl;P_CSF_MS_LiqouGuard_ICP;64;Nein;1325
42207-1;108718;IgG CSF/SerPl;P_CSF_MS_LiqouGuard_ICP;64;Nein;1326
42208-9;108718;IgM CSF/SerPl;P_CSF_MS_LiqouGuard_ICP;64;Nein;1327
45062-7;108718;CRP CSF-mCnc;P_CSF_MS_LiqouGuard_ICP;67;Nein;1328
10680-7;108717;HSV CSF EM;P_CSF_MS_LiqouGuard_Pcsf;61;Nein;1329
26454-9;108717;RBC # CSF;P_CSF_MS_LiqouGuard_Pcsf;60;Nein;1330
26465-5;108717;WBC # CSF;P_CSF_MS_LiqouGuard_Pcsf;60;Nein;1331
26454-9;110940;RBC # CSF;P_CSF_MS_LiquoGuard_Fuellstand;60;Nein;1332
26465-5;110940;WBC # CSF;P_CSF_MS_LiquoGuard_Fuellstand;60;Nein;1333
26454-9;108716;RBC # CSF;P_CSF_MS_LiquoGuard_Liquorfluss;60;Nein;1334
26465-5;108716;WBC # CSF;P_CSF_MS_LiquoGuard_Liquorfluss;60;Nein;1335
60546-9;108042;PV Islt Cult;P_EctSta;60;Nein;1336
53576-5;113045;PH monitoring report Doc;P_EEG_Monitoring;77;Nein;1337
2022-2;102168;pCO2 CSF;PICCO_HF;62;Nein;1338
19212-0;102170;pCO2 BldMV;PICCO_ITBV;60;Nein;1339
2021-4;102170;pCO2 BldV;PICCO_ITBV;63;Nein;1340
2021-4;102171;pCO2 BldV;PICCO_ITBVI;60;Nein;1341
2022-2;102166;pCO2 CSF;PICCO_PC;62;Nein;1342
32306-3;102164;pCO2 Ur;PICCO_SVR;62;Nein;1343
3151-8;108729;Inhaled O2 flow rate;P_Impella_Impella_MS_Flow;62;Nein;1344
55976-5;108505;pH Fld.NB;P_NBP_liArm;60;Nein;1345
9704-8;108506;Sperm Smn;P_NBP_reArm;60;Nein;1346
9780-8;108506;Sperm # Smn;P_NBP_reArm;60;Nein;1347
54111-0;108504;NB hear screen Pnl;P_NBP_reBein;60;Nein;1348
35066-0;110789;Blasts # Plr;P_NEV_HD_ES_5008onl_BasisNa;63;Nein;1349
35073-6;110789;Basophils # Prt;P_NEV_HD_ES_5008onl_BasisNa;64;Nein;1350
2748-2;110784;pH Fld;P_NEV_HD_ES_5008onl_Fluss;62;Nein;1351
54244-9;110784;FLUV Spec;P_NEV_HD_ES_5008onl_Fluss;62;Nein;1352
9279-1;110797;Resp rate;P_NEV_HD_ES_5008onl_IsoUFRate;60;Nein;1353
12212-7;110787;EBV NA IgG Titr Ser IF;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1354
16825-2;110787;EBV NA IgG Fld Ql;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1355
21260-5;110787;EBV NA Ab Titr Ser IF;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1356
22296-8;110787;EBV NA Ab Ser Ql;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1357
2743-3;110787;pH Amn;P_NEV_HD_ES_5008onl_SollNa;60;Nein;1358
30083-0;110787;EBV NA IgG Ser IA-aCnc;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1359
31372-6;110787;EBV NA Ab Ser-aCnc;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1360
31373-4;110787;EBV NA IgG CSF-aCnc;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1361
31374-2;110787;EBV NA IgG Ser-aCnc;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1362
39103-7;110787;FLUAV NA cDNA Spec NAA+probe;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1363
48584-7;110787;NM ExG GE time p 100mg Na octanoate PO;P_NEV_HD_ES_5008onl_SollNa;100;Nein;1364
48585-4;110787;NM ExG GE time p 100mg Na acetate PO;P_NEV_HD_ES_5008onl_SollNa;100;Nein;1365
49135-7;110787;Fract excret Na Ur+SerPl-Rto;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1366
5155-7;110787;EBV NA IgG Ser Ql IF;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1367
5156-5;110787;EBV NA IgG Ser Ql IA;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1368
53129-3;110787;Na Urate Cry #/area UrnS HPF;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1369
53788-6;110787;Na Urate Cry UrnS Ql Micro;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1370
55134-1;110787;FLUAV NA RNA Islt NAA+probe;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1371
61101-2;110787;FLUAV NA RNA Spec Seq;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1372
66493-8;110787;EBV NA 1 IgG Ser-aCnc;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1373
72200-9;110787;FLUAV NA seg sequence ID Islt Seq;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1374
7883-2;110787;EBV NA IgG Ser Ql;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1375
7884-0;110787;EBV NA IgM Ser Ql;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1376
87716-7;110787;FLUAV NA gene Islt-Seq;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1377
92244-3;110787;Micro resist mut NA change type Islt/Spm;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1378
92245-0;110787;Micro resist mut NA change Islt/Spm;P_NEV_HD_ES_5008onl_SollNa;67;Nein;1379
8665-2;110788;LMP Start date;P_NEV_HD_ES_5008onl_StartNa;61;Nein;1380
50749-1;110785;Prot Ur-Imp;P_NEV_HD_ES_5008onl_Temperatur;61;Nein;1381
8310-5;110785;Body temperature;P_NEV_HD_ES_5008onl_Temperatur;79;Nein;1382
2756-5;110800;pH Ur;P_NEV_HD_ES_5008onl_UFRate;62;Nein;1383
8310-5;117161;Body temperature;P_NEV_HD_ES_Genius_TemperaturZiel;75;Nein;1384
2756-5;117162;pH Ur;P_NEV_HD_ES_Genius_UFRate;62;Nein;1385
6216-6;110778;P betae IgE Qn;P_NEV_HD_MS_5008onl_Leitfaehigkeit;61;Nein;1386
2743-3;110779;pH Amn;P_NEV_HD_MS_5008onl_SollNa;62;Nein;1387
48584-7;110779;NM ExG GE time p 100mg Na octanoate PO;P_NEV_HD_MS_5008onl_SollNa;73;Nein;1388
48585-4;110779;NM ExG GE time p 100mg Na acetate PO;P_NEV_HD_MS_5008onl_SollNa;73;Nein;1389
100342-5;110780;VOCs (volatiles) SARS-CoV-2 ExG Ql GC-MS;P_NEV_HD_MS_5008onl_TMP;67;Nein;1390
1827-5;110780;A1AT MS SerPl-mCnc;P_NEV_HD_MS_5008onl_TMP;67;Nein;1391
2743-3;110780;pH Amn;P_NEV_HD_MS_5008onl_TMP;60;Nein;1392
55805-6;110780;cycloSPORINE Bld LC/MS/MS-mCnc;P_NEV_HD_MS_5008onl_TMP;67;Nein;1393
74097-7;110780;Tacrolimus Bld LC/MS/MS-mCnc;P_NEV_HD_MS_5008onl_TMP;67;Nein;1394
75756-7;110780;Bacteria Islt MS.MALDI-TOF;P_NEV_HD_MS_5008onl_TMP;67;Nein;1395
92726-9;110780;17OHP DBS LC/MS/MS-mCnc;P_NEV_HD_MS_5008onl_TMP;67;Nein;1396
6216-6;117156;P betae IgE Qn;P_NEV_HD_MS_Genius_Leitfaehigkeit;61;Nein;1397
8310-5;117157;Body temperature;P_NEV_HD_MS_Genius_TemperaturIst;65;Nein;1398
48584-7;117155;NM ExG GE time p 100mg Na octanoate PO;P_NEV_HD_MS_Genius_UF_Time;67;Nein;1399
48585-4;117155;NM ExG GE time p 100mg Na acetate PO;P_NEV_HD_MS_Genius_UF_Time;67;Nein;1400
2748-2;110804;pH Fld;P_NEV_HD_VO_5008onl_Fluss;62;Nein;1401
54244-9;110804;FLUV Spec;P_NEV_HD_VO_5008onl_Fluss;62;Nein;1402
12212-7;110807;EBV NA IgG Titr Ser IF;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1403
16825-2;110807;EBV NA IgG Fld Ql;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1404
21260-5;110807;EBV NA Ab Titr Ser IF;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1405
22296-8;110807;EBV NA Ab Ser Ql;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1406
2743-3;110807;pH Amn;P_NEV_HD_VO_5008onl_SollNa;60;Nein;1407
30083-0;110807;EBV NA IgG Ser IA-aCnc;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1408
31372-6;110807;EBV NA Ab Ser-aCnc;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1409
31373-4;110807;EBV NA IgG CSF-aCnc;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1410
31374-2;110807;EBV NA IgG Ser-aCnc;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1411
39103-7;110807;FLUAV NA cDNA Spec NAA+probe;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1412
48584-7;110807;NM ExG GE time p 100mg Na octanoate PO;P_NEV_HD_VO_5008onl_SollNa;100;Nein;1413
48585-4;110807;NM ExG GE time p 100mg Na acetate PO;P_NEV_HD_VO_5008onl_SollNa;100;Nein;1414
