"88928-7;Cryptosp DNA Stl Ql NAA+probe"
"25206-4;Streptomycin 10 ug/mL Islt SlowMyco"
"55171-3;Cytoplasmic Ab pattern Ser IF-Imp"
"356-6;Neomycin Islt KB"
"18966-2;Penicillin V Susc Islt"
"23607-5;Capreomycin Islt SlowMyco"
"49531-7;FLUAV RNA Islt Ql NAA+probe"
"24169-5;PV1 NAb sp1 Titr Ser Nt"
"57933-4;Cheese Mold IgE/IgE total %"
"24378-2;PA Epineph PRP Ql"
"51734-2;C trach L2 IgA+IgG+IgM Ser-Imp"
"21151-6;cefTAZidime Spec-mCnc"
"47236-5;T pallidum IgG+IgM Ser Ql IA"
"25543-0;Lipase 24h Ur-cRate"
"6812-2;DENV IgM Titr Ser"
"16859-1;Fibrinogen PPP Ql"
"5226-6;HTLV I+II Ab Ser IA-aCnc"
"56760-2;LKM Ab Ser Ql IB"
"51524-7;Silver Birch (rBet v) 2+4 IgE Qn"
"20634-2;A-Aminobutyr SerPl-sCnc"
"4222-6;Digoxin Dose"
"30121-8;CC # Dial fld"
"25301-3;Alanine 24h Ur-sRate"
"2906-6;Pyruvate BldA-mCnc"
"88636-6;Known exposure"
"25719-6;LH 2h p 100 ug LRH IV SerPl-aCnc"
"5996-4;PA Epineph PRP"
"50841-6;Chromium RBC-sCnc"
"22512-8;SLEV IgG Titr Ser"
"17300-5;M hominis Ab Titr Ser CF"
"33310-4;PS Ab Ser Ql"
"10700-3;Orthopoxvirus Skin EM"
"42964-7;S paraty B O Ab Titr Ser"
"29792-9;POWV IgM Spec Ql IF"
"22664-7;Urea SerPl-sCnc"
"33874-9;Epineph/Creat ?Tm Ur-sRto"
"4352-1;Nitrazepam Dose"
"6927-8;Platelet IgG Ser Ql FC"
"53432-1;GGT Dial fld-cCnc"
"15805-5;Goosefoot IgE RAST Ql"
"12397-6;Colchicine SerPl-mCnc"
"538-9;Mycobacterium Snv Cult"
"22742-1;Prop glycol Spec-sCnc"
"35529-7;Beef IgG-mCnc"
"20413-1;Cannabinoids Ur Cfm-mCnc"
"26477-0;Variant Lymphs # Bld"
"3695-4;Insulin SerPl-mCnc"
"34271-7;Collagen NTx Ur-mCnc"
"72844-4;HBV 214 Islt Genotyp"
"45050-2;Cortis 8 AM SerPl-sCnc"
"31209-0;Islet Cell512 Ab Ser-aCnc"
"57289-1;N gonorrhoea rRNA Nph Ql NAA+probe"
"11573-3;RF IgM Ser-aCnc"
"10454-7;Xylose 2h p 25 g Xyl PO SerPl-mCnc"
"49766-9;Chymotryp Stl Ql"
"47994-9;Bilirub BldCo-sCnc"
"31408-8;SNV IgG Ser-aCnc"
"21005-4;HBV core Ab Ser Donr IA-aCnc"
"51988-4;U urealyticum DNA Spec Ql NAA+probe"
"17710-5;Tin/Creat Ur"
"25096-9;DPD/Creat 2h Ur-sRto"
"73640-5;Nitazoxanide Islt KB"
"43849-9;Coccidioides IgG Ser Ql IA"
"21510-3;SLEV IgM Titr CSF IF"
"18997-7;Trimethoprim Susc Islt"
"56401-3;Tea IgG4-mCnc"
"25517-4;Saffron IgE RAST Ql"
"6286-9;Wormwood IgE Qn"
"53813-2;PA ADP Bld-aCnc"
"92131-2;RSV RNA Resp Ql NAA+probe"
"34992-8;Smudge Cells/leuk NFr Bld"
"40101-8;aPTT 30M p chal PPP"
"26654-4;SNV IgG Ser Ql"
"25827-7;S aureus Etx D IgE RAST Ql"
"25134-8;Sebacate/Creat Ur-sRto"
"23300-7;Mycoplasma rRNA Spec Ql Probe"
"33906-9;Prolactin 30M p 200 ug TRH IV SerPl-sCnc"
"64117-5;Most predominant Hb DBS"
"51856-3;S aureus TSST-1 IgE Qn"
"72894-9;Telavancin Islt MIC"
"33944-0;Lambda LC Free SerPl-mCnc"
"30926-0;Aluminum ?Tm Ur-mCnc"
"18423-4;PAN IgG Qn"
"15935-0;Pigeon Feather IgE RAST Ql"
"7948-3;L pneumo1 Ab Titr Ser IF"
"42803-7;Bacteria Islt"
"19113-0;IgE SerPl-aCnc"
"82187-6;S pneum DNA CSF Ql NAA+non-probe"
"34170-1;Biopterin Ur-sCnc"
"405-1;Pipemidate Islt KB"
"9679-2;SCC Ag SerPl-mCnc"
"32539-9;17OHP 1h p chal SerPl-sCnc"
"16819-5;E histolyt Ab Ser IF-aCnc"
"16029-1;Spruce IgE RAST Ql"
"6137-4;Hazelnut Poln IgE Qn"
"23194-4;L borgp Sej Ab Ser Ql Aggl"
"74214-8;Apixaban PPP Chro-mCnc"
"49226-4;lamiVUDine SerPl-mCnc"
"16214-9;LSD Ur Ql Cfm"
"94379-5;E cloac comp DNA Lower resp Ql NAA+probe"
"23165-4;L inter Autum Ab Ser Ql Aggl"
"35632-9;Phenytoin SerPl Scn-mCnc"
"41642-0;WNV IgM Spec Ql IF"
"50439-9;ACTH 3 AM Plas-mCnc"
"22524-3;S paraty C H Ab Ser Ql"
"5770-3;Bilirub Ur Ql Strip"
"19156-9;Susc Meth Spec"
"6177-0;Aedes mosquito IgE Qn"
"28585-8;4OH-phenylacetate/Creat Ur-Rto"
"55683-7;Isoconazole Islt KB"
"1715-2;ACP SerPl-cCnc"
"3206-0;Fact VIII Inhib PPP Ql"
"16980-5;HTLV II DNA Spec Ql NAA+probe"
"7310-6;Douglas Fir IgE Qn"
"56591-1;DHEA-S 3h p chal SerPl-mCnc"
"13801-6;Prot/Creat 24h Ur"
"86536-0;Hantavirus RNA CSF Ql NAA+probe"
"44452-1;B burgdor Ab Ser IB-aCnc"
"49273-6;Interpretation Fld IFE-Imp"
"346-7;Nafcillin Islt MLC"
"50630-3;Gentamicin Islt SlowMyco"
"1332-6;V Ag RBC BPU Ql"
"17117-3;CD15 Cells NFr Bld"
"21303-3;G lamblia Ag sp3 Stl Ql IA"
"16412-9;AST RBC-cCnc"
"44457-0;Borrelia Ab Ser-aCnc"
"6931-0;Silver 24h Ur-mRate"
"30532-6;levoFLOXacin Peak SerPl-mCnc"
"49332-0;Vasopressin 30M p chal Plas-mCnc"
"20-8;Amoxicillin+Clav Islt MIC"
"97930-2;SINV RNA Spec Ql NAA+probe"
"7962-4;MeV IgG Ser-aCnc"
"97934-4;TOSV RNA Spec Ql NAA+probe"
"54025-2;Nuclear pore prot gp210 Ab Ser Ql"
"15148-0;ALP Fld-cCnc"
"53604-5;Brucella DNA Ser NAA+probe"
"26429-1;Rice IgG4 RAST Ql"
"19200-5;PSA Smn-sCnc"
"23242-1;M bovis Ag Bld Ql"
"6275-2;West Ragweed IgE Qn"
"15863-4;Mugwort IgE RAST Ql"
"5785-1;Eosinophil #/area UrnS HPF"
"32740-3;Beta1 Glob MFr Fld Elph"
"19242-7;ACTH p chal Plas-mCnc"
"94640-0;SARS-CoV-2 S gene Resp Ql NAA+probe"
"99003-6;L santarosai Georgia Ab Titr Ser Aggl"
"1720-2;APRT RBC-cCnc"
"6032-7;Australian pine IgE Qn"
"41290-8;HIV1+2 IgM SerPl IA-aCnc"
"76084-3;HPIV1 RNA Nph Ql NAA+probe"
"267-5;Gentamicin Islt MIC"
"45301-9;Nortrip Ur-sCnc"
"26974-6;D-ALA 24h Ur-mCnc"
"59156-0;Glucose Ur Strip.auto-sCnc"
"50539-6;TSH sp7 SerPl-aCnc"
"13842-0;CD20 Blasts NFr Bld"
"25723-8;Nitroxoline Islt MIC"
"98132-4;SARS-CoV-2 ORF1a Resp Ql NAA+probe"
"43302-9;Plat Gp Ab Ser Ql IA"
"779-9;Poikilocytosis Bld Ql Smear"
"53133-5;LDLc Fld-sCnc"
"31441-9;ICS Ab Ser-aCnc"
"30458-4;Plasma Cells # Bld"
"34938-1;Phosphate Dial fld-sCnc"
"9343-5;Copro1 Ur-mCnc"
"6356-0;C trach DNA Genital Ql NAA+probe"
"7459-1;Lentils IgG Qn"
"5893-3;Prot S PPP Chro-aCnc"
"259-2;Framycetin Islt KB"
"20693-8;Bacteria Litter Aerobe Cult"
"12646-6;Glucose 1h p chal SerPl-mCnc"
"43249-2;X Ray Cry UrnS Ql Micro"
"21367-8;levoFLOXacin Islt KB"
"31186-0;Platelet IgM Ser Ql"
"46431-3;A1AT 72h Stl-mCnt"
"2630-2;Methylmalonate Ur-mCnc"
"32082-0;Ibuprofen SerPl-sCnc"
"23052-4;EEEV RNA Tiss Ql Probe"
"781-5;Promyelocytes # Bld Manual"
"55778-5;Eosinophil CSF Manual"
"50697-2;FLUAV Ag Islt"
"14373-5;WBC # Gast Manual"
"7973-1;Norovirus Stl Ql EM"
"55637-3;Cefamandole+Sulbactam Islt Grad strip"
"43173-4;C trach L2 IgG Titr Ser IF"
"35795-4;Dirithromycin Susc Islt"
"93397-8;Haem influ DNA Bld Pos Ql NAA+probe"
"41409-4;Ofloxacin 2 ug/mL Islt SlowMyco"
"7897-2;PUUV IgG Ser-aCnc"
"25335-1;C burnet IgG Titr Ser"
"30991-4;A fumigatus (rAsp f) 3 IgE Qn"
"25883-0;Cortis F 24h Ur HPLC-sCnc"
"39541-8;Legionella Ag Spec Ql IF"
"93860-5;T gondii IgG Ser Donr IA-aCnc"
"22944-3;Brucella Ag Vag Ql ImStn"
"86732-5;Leptospira Islt Seq"
"81305-5;FLUAV H1 2009 pan RNA Ct Resp Qn NAA+pr"
"22291-9;EBV VCA IgG Titr CSF"
"47285-2;Heparin CF II Ag PPP-aCnc"
"30052-5;Isoleucine/Creat Ur-Rto"
"15990-5;Reindeer Epith IgE RAST Ql"
"62436-1;WNV IgM Fld Ql IA"
"92129-6;B parapert DNA Resp Ql NAA+probe"
"15076-3;Glucose Ur-sCnc"
"42931-6;C trach rRNA Ur Ql NAA+probe"
"1451-4;Cortis pre Ins IV SerPl-mCnc"
"15182-9;IgA Ser Ql IEP"
"6298-4;Potassium Bld-sCnc"
"18872-2;Capreomycin Susc Islt"
"53015-4;Nucleosome Ab Ser Ql"
"713-8;Eosinophil/leuk NFr Bld Auto"
"17096-9;Lymphs Kappa/lymph NFr Bld"
"25916-8;Glucose 24h Ur-sCnc"
"50563-6;Urobilinogen Ur Strip.auto-mCnc"
"7946-7;LASV Ag Ser Ql IA"
"57006-9;HCV IgG Ser IA-aCnc"
"53369-5;Echinococcus IgG1 Ser-aCnc"
"21610-1;Zinc 24h Ur-mCnc"
"56427-8;East White Pine IgG4-mCnc"
"2020-6;pCO2 BldC"
"28035-4;E coli SXT Spec IA-aCnc"
"41681-8;cefTRIAXone+Clav Islt MIC"
"15607-5;Cashew nut IgE RAST Ql"
"25980-4;Serine/Creat 24h Ur-sRto"
"55584-7;Trimethoprim SerPl-sCnc"
"71784-3;RVFV IgG Titr Ser IA"
"7118-3;Basil IgE Qn"
"53370-3;Echinococcus IgG4 Ser-aCnc"
"1703-8;Acetoacet CSF-mCnc"
"15120-9;Ethanol Bld-sCnc"
"33939-0;Il2 SerPl-mCnc"
"27832-5;Insulin sp4 p chal SerPl-aCnc"
"23547-3;VEEV IgM Ser Ql IA"
"8220-6;Opiates Ur-mCnc"
"45204-5;Glucose sp3 p chal Ur Strip-mCnc"
"34343-4;Nickel Ur-sCnc"
"292-3;Kanamycin Islt KB"
"17076-1;Lidocain Fld-mCnc"
"4107-9;Acyclovir Dose"
"22366-9;FLUAV+FLUBV Ab Titr Ser"
"17723-8;T pallidum Ab Ser Ql Immob"
"65763-5;N men Ag Tiss Ql ImStn"
"3033-8;Transcortin Ser-mCnc"
"51579-1;Normoblasts NFr Mar Manual"
"3349-8;Amphetamines Ur Ql"
"12634-2;Glucose sp5 DiafP-mCnc"
"55436-0;Myeloblasts/leuk NFr CSF Manual"
"94677-2;GFR/BSA.pred SerPlBld Creat+Cyst CKD-EPI"
"730-2;WBC Other/leuk NFr Bld Manual"
"32381-6;Isepamicin Susc Islt"
"42908-4;Hct VFr BldC"
"33784-0;Bacterial casts UrnS Ql Micro"
"57921-9;CO2 BldCoA Calc-sCnc"
"3188-0;Fact IX PPP Chro-aCnc"
"107-3;Cefotaxime Islt MLC"
"35104-9;Acyclovir Peak SerPl-mCnc"
"24124-0;Casts UrnS Ql Micro"
"11201-1;Succinylcholine IgE Qn"
"57001-0;Yersinia IgA Ser IA-aCnc"
"24356-8;Urinalysis complete pnl Ur"
"15228-0;Grass Allerg Mix4 IgE Ql"
"54111-0;NB hear screen Pnl"
"27046-2;3Me-histidine Ur-sCnc"
"23861-8;Ethanol Tiss-mCnt"
"25496-1;Abachi Wood Dust IgE RAST Ql"
"17486-2;Progest 2h p chal SerPl-mCnc"
"10901-7;HIV2 gp125 Ab Ser Ql IB"
"7840-2;CV B5 Ab Ser-aCnc"
"48308-1;dsDNA Ab Fld Farr-aCnc"
"40662-9;Prot Resting 12h Ur-mRate"
"15059-9;DOPamine 24h Ur-sRate"
"16254-5;PCP Ur Cfm-mCnc"
"41673-5;cefoTEtan+Clav Islt KB"
"35442-3;HIV1 p66 Ab Sal Ql IB"
"35833-3;Pristinamycin Islt KB"
"18302-0;IgG Ur Ql IFE"
"88904-8;FLUAV Ag Lower resp Ql IF"
"22174-7;C pneum IgM Titr Ser"
"13229-0;EEEV IgM CSF-aCnc"
"14879-1;Phosphate SerPl-sCnc"
"28009-9;Specimen vol Ur"
"50519-8;Prolactin sp3 SerPl-mCnc"
"34892-0;WNV RNA Spec Ql NAA+probe"
"32608-2;cloZAPine Dose"
"10734-2;VZV Skin EM"
"42503-3;Hantavirus Ab Ser Ql"
"73647-0;Ceftolozane+Tazobactam Islt KB"
"1020-7;E Ag RBC Donr Ql"
"26575-1;3Me-histidine/Creat Ur-sRto"
"5388-4;T gondii IgG SerPl IA-aCnc"
"18220-4;Epineph sp3 p chal Ur-mCnc"
"1832-5;AFP Amn-mCnc"
"409-3;Piperacillin Islt KB"
"15535-8;Anisakis IgE RAST Ql"
"17232-0;Lysozyme Tear-cCnc"
"43609-7;Adipate 24h Ur Ql"
"33210-6;sTfR SerPl-sCnc"
"3219-3;Fact X PPP Chro-aCnc"
"42006-7;SLEV IgM CSF Ql IA"
"6244-8;Sheep Sorrel IgE Qn"
"10938-9;Med flour moth IgE Qn"
"85496-8;S pneum Sertyp Spec NAA+probe"
"69934-8;U urealyt+U parvum DNA Spec Ql NAA+probe"
"73665-2;Optochin Islt KB"
"19443-1;diazePAM Ur Ql Scn"
"16542-3;Cannabinoids SerPl Cfm-mCnc"
"46723-3;A1 Microglob Ur-mCnc"
"31914-5;N men sg B+E coli K1 Ag CSF Ql"
"47181-3;Progest 1.5h p chal SerPl-sCnc"
"1547-9;Glucose BS SerPl-mCnc"
"4071-7;Chloral Hydrate Bld-mCnc"
"49810-5;2OH3Me-valerate/Creat 24h Ur-sRto"
"33255-1;Cell Fract Bld-Imp"
"27382-1;PBG 24h Ur-mCnc"
"16878-1;F tular IgM Ser-aCnc"
"20622-7;Cortis 24h Ur-mCnc"
"552-0;Brucella Spec Cult"
"43814-3;BM IgG Ser Ql IA"
"43578-4;C3 Prt-mCnc"
"50221-1;Bacteria Ur Ql Auto"
"81105-9;L inter Panam Ab Titr Ser Aggl"
"7986-3;PV2 Ab Ser-aCnc"
"15101-9;Chloramphen SerPl-sCnc"
"14188-7;Omeprazole SerPl-mCnc"
"56743-8;MI2 Ab Ser Ql IB"
"87714-2;FLUAV M gene Islt-Seq"
"29657-4;B pert IgA Ser Ql IA"
"12469-3;Cystine Cry Stone Micro"
"5223-3;HIV1+2 Ab SerPl IA-aCnc"
"25084-5;2Oxoisocaproate/Creat Ur-sRto"
"19230-2;HCO3 std BldA-sCnc"
"17229-6;LCMV IgM Titr CSF"
"12648-2;Glucose 15M p Lac PO SerPl-mCnc"
"25597-6;Josamycine Susc Islt"
"54302-5;(Hcys)2 DBS-sCnc"
"53021-2;Salivary Gland Ab Titr Ser IF"
"49617-4;blaKPC Islt/Spm Ql"
"39595-4;Halibut IgE/IgE total %"
"51529-6;Mold Allerg Mix4 IgE Ql"
"33965-5;SARS-CoV Urb RNA Stl Ql NAA+probe"
"7151-4;Blackberry IgE Qn"
"16194-3;Secobarbital Ur Ql Cfm"
"25353-4;B pert IgM Titr Ser IF"
"19666-7;Phenobarb Ur Ql Scn"
"26485-3;Monocytes/leuk NFr Bld"
"5815-6;Tyrosine Cry UrnS Ql Micro"
"55677-9;Flumequine Islt KB"
"6589-6;YFV Ab Titr Ser IF"
"6054-1;Buckwheat IgE Qn"
"25611-5;Oriental Roach IgE Qn"
"4282-0;Imipenem Dose"
"86590-7;S pneum Ag CSF Ql IA.rapid"
"29372-0;Codeine Gast-mCnc"
"1419-1;Cortis 30M p Ins IV SerPl-mCnc"
"88720-8;M pneumo DNA Nph Ql NAA+probe"
"60018-9;LDH Pcar P to L-cCnc"
"8117-4;CD19 Cells NFr Bld"
"2420-8;Histidine SerPl-mCnc"
"14858-5;WBC Other/leuk NFr Plr Manual"
"15640-6;Chymopapain IgE RAST Ql"
"14334-7;Lithium SerPl-sCnc"
"16795-7;ECV Ab Ser-aCnc"
"39980-8;Creat 1h pre chal Ur-mCnc"
"41147-0;HHV6 IgM Ser Ql"
"35444-9;HIV1 p55 Ab Sal Ql IB"
"2022-2;pCO2 CSF"
"86700-2;RVC RNA Ct Spec Qn NAA+probe"
"62487-4;Urobilinogen Ur Ql Strip.auto"
"27869-7;FSH sp8 p chal SerPl-aCnc"
"20636-7;Alanine SerPl-sCnc"
"16233-9;Midazolam Ur Cfm-mCnc"
"43989-3;Clofazamine 1 ug/mL Islt SlowMyco"
"100892-9;Orthopoxvirus IgM SerPl Ql IA"
"40631-4;nRBC/100 WBC CSF Manual-Rto"
"8278-4;BSA formula"
"97926-0;SSHV RNA Spec Ql NAA+probe"
"12287-9;Drugs Gast Scn"
"55845-2;Cortis F 24h Ur RIA-mCnc"
"80591-1;FLUBV NS gene Nph Ql NAA+probe"
"25533-1;Taurine 24h Ur-sRate"
"34628-8;MTX CSF-sCnc"
"34371-5;S Typhi H Ab Titr Ser Aggl"
"15765-1;Hmtr Epith IgE RAST Ql"
"89-3;Cefmetazole Islt KB"
"2791-2;PFK Bld-cCnc"
"34342-6;Niacin SerPl-sCnc"
"29519-6;4OH-phenylpyruvate/Creat Ur-sRto"
"52775-4;CT.heparin insens Bld ROTEM"
"16519-1;Calcium 10M p chal SerPl-sCnc"
"88599-6;FLUAV RNA Lower resp Ql NAA+probe"
"35850-7;Tilmicosin Islt MIC"
"42588-4;B parapert DNA Nph Ql NAA+probe"
"330-1;Mezlocillin Islt MLC"
"22175-4;C psittaci Ab Ser Ql"
"11224-3;PETN CSF-mCnc"
"26601-5;AAA/Creat Ur-sRto"
"20506-2;Specimen drawn from Patient"
"9813-7;Cortis AM peak SerPl-mCnc"
"44423-2;HHV7 DNA Spec Ql NAA+probe"
"7578-8;Pear IgG Qn"
"14097-0;Antimony 24h Ur-mRate"
"81285-9;EC stx1 + stx2 genes Stl NAA+probe"
"5762-0;Zinc Smn-mCnc"
"31909-5;N men sg A+C+W135+Y Ag CSF Ql"
"13551-7;Clorazepate SerPl Ql"
"54369-4;Chloride p dialysis SerPl-sCnc"
"50779-8;Cancer Ag19-9 CSF-aCnc"
"5967-5;Plasm Inhib Ag PPP IA-aCnc"
"51654-2;HDV Ab Fld Ql"
"13216-7;C albicans Immune Cmplx Qn"
"23182-9;L inter Hebdo Ab Ser Ql Aggl"
"12235-8;Micro UrnS"
"71769-4;MARV IgG Ser Ql IA"
"27214-6;Purkinje Cells Ab Ser Ql"
"53030-3;LKM Ab Ser Ql IF"
"47440-3;HBV core Ab Ser Donr Ql"
"27871-3;IFN-B IgG SerPl-aCnc"
"449-9;Sisomicin Islt KB"
"21181-3;Cherry IgG RAST Ql"
"76489-4;IgG CSF-sCnc"
"43215-3;Cortis BS SerPl-mCnc"
"41994-5;CD4+CD45RO+ Cells NFr Bld"
"42207-1;IgG CSF/SerPl"
"15061-5;EPO SerPl-aCnc"
"55170-5;Cytoplasmic Ab Titr Ser IF"
"29762-2;Social Hx"
"54106-0;NB hearing scn meth"
"40723-9;Heparin Ab PPP Ql Pl Agg"
"7325-4;F moniliforme IgG Qn"
"16043-2;Swine Epith IgE RAST Ql"
"32218-0;cCP Ab Ser IA-aCnc"
"41212-2;WNV RNA Ser Donr Ql NAA+probe"
"87712-6;RVA VP7 Islt-Seq"
"15580-4;Blackberry IgE RAST Ql"
"5195-3;HBV surface Ag Ser Ql"
"26688-2;Mercury/Creat 24h Ur"
"74896-2;Lactate Stl-sCnt"
"35727-7;Chlamydia DNA Urth Ql NAA+probe"
"86519-6;TBEV RNA Ser Ql NAA+probe"
"23404-7;RVFV Ag Tiss Ql IF"
"25966-3;Ornithine/Creat 24h Ur-sRto"
"92142-9;FLUAV RNA Resp Ql NAA+probe"
"21311-6;Gluten IgG RAST Ql"
"41678-4;Cefpodoxime+Clav Islt Grad strip"
"22827-0;FLUAV Subtyp Spec NAA+probe"
"19747-5;Mealworm IgE Qn"
"31369-2;EBV VCA IgA Ser-aCnc"
"94756-4;SARS-CoV-2 N gene Resp Ql NAA N1"
"25835-0;HIV1 RNA SerPl Ql NAA+probe"
"1767-3;Aldost sup SerPl-mCnc"
"15969-9;Rabbit Meat IgE RAST Ql"
"47600-2;Ceruloplasmin SerPl-sCnc"
"40678-5;T gondii IgM SerPl Ql IA"
"40148-9;Glucose pre chal SerPl-sCnc"
"52954-5;Cannabinoids Ur-sCnc"
"41244-5;WEEV IgG Ser Ql"
"85777-1;S marcescens DNA Bld Pos NAA+non-probe"
"85774-8;K oxytoca DNA Bld Pos Ql NAA+non-probe"
"62465-0;T gondii DNA # CSF NAA+probe"
"38396-8;HPIV1 Ag Nose Ql IF"
"42-2;Azlocillin Titr SBT"
"6230-7;Rice IgE Qn"
"6768-6;ALP SerPl-cCnc"
"21406-4;M pneumo IgM Ser Ql"
"56578-8;Aldost 1.5h p chal SerPl-mCnc"
"30985-6;Silver Birch (rBet v) 2 IgE Qn"
"29358-9;Cortis pre chal SerPl-mCnc"
"32741-1;Beta2 Glob MFr Fld Elph"
"56748-7;Norovirus RNA Spec Ql NAA+probe"
"3719-2;Lithium SerPl-mCnc"
"16290-9;Neutrophils Stl Ql"
"14648-0;Chylo SerPl-sCnc"
"31008-6;Food Allerg Mix24 IgE Ql"
"9316-1;WEEV IgM Titr CSF IF"
"20447-9;HIV1 RNA # SerPl NAA+probe"
"15936-8;Common Pigweed IgE RAST Ql"
"7936-8;JEV RNA Ser Ql NAA+probe"
"2483-6;IGF BP3 SerPl-mCnc"
"94767-1;SARS-CoV-2 S gene SerPl Ql NAA+probe"
"40546-4;Hgb E Bld Ql Elph"
"38250-7;Calcium Spec-mCnc"
"14584-7;cAMP 24h Ur-sRate"
"13542-6;Phosphate CSF-mCnc"
"98734-7;SARS-CoV-2 S RBD NAb SerPl IA-aCnc"
"30990-6;A fumigatus (rAsp f) 2 IgE Qn"
"51515-5;LDH3 CFr Prt Elph"
"20757-1;Chlamydia Ag Tiss Ql IF"
"57910-2;B quintana DNA Spec Ql NAA+probe"
"25768-3;IGF sp6 p chal SerPl-sCnc"
"23614-1;Trimethoprim Islt SlowMyco"
"62258-9;ermA+ermC Islt/Spm Ql"
"50702-0;FLUAV MP RNA Islt Ql Seq"
"6306-5;AdV 40+41 Ag Stl Ql IA"
"2353-1;GPI Ser-cCnc"
"17739-4;Chloral Hydrate Ur Ql Cfm"
"31300-7;C pneum IgA Ser-aCnc"
"95826-4;SARS-CoV-2 RNA Pnl Sal NAA+probe"
"32306-3;pCO2 Ur"
"13846-1;CD7 Blasts NFr Bld"
"17902-8;Bacteria Throat Aerobe Cult org #5"
"27828-3;Insulin 3h p chal SerPl-aCnc"
"437-4;Rolitetracycline Islt KB"
"14338-8;Prealb SerPl-mCnc"
"49879-0;HBV 181 Islt Genotyp"
"29615-2;HBV DNA # SerPl NAA+probe"
"43281-5;HDV Ag Ser-mCnc"
"2917-3;Renin sup Plas-mCnc"
"28539-5;MCH RBC Qn"
"30464-2;Prolymphocytes # Bld"
"31704-0;WNV IgM Ser Ql"
"23954-1;B henselae IgG Titr CSF IF"
"83122-2;T4 Free SerPl IA-mCnc"
"57287-5;C trach rRNA Anal Ql NAA+probe"
"43169-2;Bromide Ur-sCnc"
"42639-5;IC IgG SerPl C1Q Bind-aCnc"
"3780-4;Methamphet Ur-mCnc"
"11585-7;B pert Ab Ser-aCnc"
"25449-0;Iodine 24h Ur-sRate"
"31789-1;Cryptoc Ag CSF-aCnc"
"40411-1;Amitrip Gast Ql"
"42884-7;CD52 Cells NFr Spec"
"51666-6;JEV RNA Spec Ql NAA+probe"
"41724-6;Thiamphenicol Islt Grad strip"
"29942-0;Copper/Creat 24h Ur"
"20646-6;(Hcys)2 SerPl-sCnc"
"79589-8;Aspartylglycosamine SerPl-sCnc"
"51639-3;Acanthocytes/1000 RBC NFr Bld Smear"
"8303-0;Body height Prctl"
"12654-0;Glucose 10M p chal SerPl-mCnc"
"3393-6;BZE Ur Ql"
"29515-4;3OH-Propionate/Creat Ur-sRto"
"22723-1;Aspartate Spec-sCnc"
"3255-7;Fibrinogen PPP-mCnc"
"33705-5;C bot Tox B Spec Ql MA Nt"
"27224-5;Barbiturates Vitf Ql"
"17389-8;Ornithine Ur Ql"
"7109-2;Avocado IgG Qn"
"7031-8;metroNIDAZOLE Islt Grad strip"
"92974-5;K aerogenes DNA Spt NAA+non-prb-NCncRng"
"14018-6;CD23 Cells NFr Bld"
"97948-4;ILHV RNA Spec Ql NAA+probe"
"1327-6;U Ag RBC Donr Ql"
"20405-7;Urobilinogen Ur Strip-mCnc"
"55657-1;Clindamycin.high potency Susc Islt"
"58373-2;Meprobamate Ur Ql Cfm"
"11185-6;Maxatase IgE Qn"
"78018-9;TOSV IgG CSF Ql IA"
"49988-9;HSV2 DNA # Bld NAA+probe"
"49929-3;Prot Plr/SerPl"
"45056-9;Glucose 8 PM SerPl-sCnc"
"15828-7;Chub Mackerel IgE RAST Ql"
"43021-5;HHV8 IgG Ser-aCnc"
"5584-8;Arsenic Hair-mCnt"
"50852-3;Gold 24h Ur-sCnc"
"26741-9;Serine Ur-sCnc"
"1006-6;DAT IgG-Sp Reag RBC-Imp"
"55718-1;Ticarcillin+Sulbactam Islt KB"
"14862-7;Oxalate 24h Ur-sRate"
"87380-2;EC stx2e gene Islt Ql NAA+probe"
"21500-4;MeV IgG Titr CSF IF"
"6824-7;Color Fld"
"7548-1;Onion IgG Qn"
"26951-4;A alternata IgG Ser-mCnc"
"95670-6;RRV IgG Spec Ql IA"
"26973-8;B-AIB Ur-sCnc"
"53981-7;Centromere B Ab Ser Ql"
"31872-5;Leptospira Ag Ur Ql"
"50459-7;Cortis sp7 SerPl-mCnc"
"6985-6;B-Lactamase Usual Susc Islt"
"14999-7;TSH BS SerPl-aCnc"
"94311-8;SARS-CoV-2 N gene Ct Spec Qn NAA N1"
"24293-3;HPIV1 Ab sp1 Titr Ser"
"24388-1;Brucella IgM Ser Ql IA"
"23046-6;EEEV IgM Ser Ql"
"72168-8;Ofloxacin 1.5 ug/mL Islt SlowMyco"
"288-1;Isoniazid Islt KB"
"50176-7;A2 Macroglob MFr SerPl"
"25199-1;Rifabutin 1 ug/mL Islt SlowMyco"
"41669-3;Cefamandole Islt Grad strip"
"10362-2;Endomysium IgA Ser Ql"
"5236-5;L pneumo Ab Ser Ql IF"
"450-7;Sisomicin Titr SBT"
"41514-1;HIV1 RNA SerPl Probe amp DL=2.6-Log#"
"6566-4;T vaginalis Ag Genital Ql IA"
"100846-5;DNV 1+2+3+4 nsP1 IgG SerPl Ql IA"
"12934-6;TSH 15M p chal SerPl-aCnc"
"44850-6;Bacteria Spec Cult org #8"
"34318-6;HTLV I+II Ab Titr Ser CF"
"5159-9;EBV VCA IgM Ser IA-aCnc"
"18878-9;ceFAZolin Susc Islt"
"30045-9;Mycobacterium Dial fld Cult"
"9819-4;Cryptoc Ag Titr CSF LA"
